0,108.974,192.465
1,279.542,281.295
2,137.402,222.075
3,108.974,14.805
4,364.826,103.635
5,364.826,44.415
6,165.83,192.465
7,194.258,133.245
8,194.258,162.855
9,364.826,281.295
10,307.97,162.855
11,80.546,192.465
12,421.682,133.245
13,165.83,222.075
14,194.258,14.805
15,307.97,74.025
16,421.682,192.465
17,23.69,281.295
18,450.11,222.075
19,137.402,251.685
20,52.118,162.855
21,450.11,281.295
22,421.682,251.685
23,165.83,74.025
24,279.542,133.245
25,336.398,192.465
26,222.686,14.805
27,307.97,281.295
28,450.11,14.805
29,23.69,222.075
30,450.11,44.415
31,336.398,162.855
32,222.686,103.635
33,251.114,192.465
34,450.11,133.245
35,307.97,192.465
36,165.83,133.245
37,393.254,251.685
38,393.254,133.245
39,251.114,281.295
40,364.826,133.245
41,52.118,222.075
42,336.398,103.635
43,23.69,14.805
44,251.114,222.075
45,52.118,44.415
46,251.114,103.635
47,194.258,74.025
48,222.686,222.075
49,194.258,251.685
50,336.398,133.245
51,222.686,281.295
52,52.118,133.245
53,23.69,192.465
54,336.398,14.805
55,137.402,281.295
56,222.686,44.415
57,336.398,74.025
58,393.254,44.415
59,279.542,162.855
60,194.258,44.415
61,393.254,14.805
62,165.83,44.415
63,450.11,103.635
64,307.97,14.805
65,137.402,44.415
66,194.258,222.075
67,421.682,103.635
68,336.398,222.075
69,279.542,222.075
70,450.11,192.465
71,80.546,44.415
72,108.974,133.245
73,279.542,103.635
74,23.69,74.025
75,307.97,103.635
76,137.402,103.635
77,421.682,162.855
78,137.402,162.855
79,251.114,74.025
80,80.546,281.295
81,194.258,103.635
82,279.542,14.805
83,307.97,133.245
84,165.83,14.805
85,108.974,44.415
86,307.97,251.685
87,279.542,44.415
88,80.546,133.245
89,251.114,251.685
90,222.686,74.025
91,450.11,74.025
92,450.11,162.855
93,421.682,281.295
94,80.546,14.805
95,194.258,281.295
96,52.118,281.295
97,165.83,162.855
98,450.11,251.685
99,80.546,103.635
100,251.114,162.855
101,137.402,74.025
102,23.69,103.635
103,23.69,133.245
104,336.398,44.415
105,137.402,133.245
106,393.254,74.025
107,393.254,281.295
108,80.546,74.025
109,222.686,192.465
110,364.826,192.465
111,393.254,162.855
112,421.682,44.415
113,108.974,103.635
114,421.682,14.805
115,222.686,251.685
116,23.69,44.415
117,279.542,74.025
118,194.258,192.465
119,393.254,222.075
120,52.118,251.685
121,364.826,222.075
122,279.542,251.685
123,307.97,222.075
124,251.114,133.245
125,251.114,44.415
126,80.546,222.075
127,364.826,74.025
128,222.686,133.245
129,52.118,192.465
130,364.826,162.855
131,165.83,281.295
132,108.974,222.075
133,421.682,74.025
134,23.69,251.685
135,165.83,251.685
136,251.114,14.805
137,108.974,74.025
138,52.118,74.025
139,336.398,281.295
140,393.254,103.635
141,307.97,44.415
142,108.974,281.295
143,137.402,14.805
144,364.826,14.805
145,52.118,14.805
146,279.542,192.465
147,421.682,222.075
148,52.118,103.635
149,222.686,162.855
150,137.402,192.465
151,393.254,192.465
152,80.546,162.855
153,364.826,251.685
154,108.974,251.685
155,80.546,251.685
156,165.83,103.635
157,108.974,162.855
158,336.398,251.685
159,23.69,162.855
