0,108.974,162.855
1,307.97,44.415
2,80.546,133.245
3,450.11,44.415
4,222.686,162.855
5,364.826,14.805
6,336.398,281.295
7,336.398,74.025
8,421.682,192.465
9,165.83,281.295
10,80.546,192.465
11,222.686,103.635
12,108.974,74.025
13,80.546,281.295
14,279.542,281.295
15,222.686,133.245
16,336.398,44.415
17,307.97,14.805
18,364.826,133.245
19,421.682,103.635
20,364.826,222.075
21,165.83,222.075
22,23.69,162.855
23,364.826,74.025
24,450.11,74.025
25,251.114,44.415
26,421.682,74.025
27,222.686,251.685
28,194.258,103.635
29,450.11,281.295
30,421.682,251.685
31,450.11,192.465
32,137.402,103.635
33,393.254,222.075
34,137.402,14.805
35,137.402,251.685
36,108.974,103.635
37,52.118,133.245
38,137.402,192.465
39,307.97,222.075
40,421.682,133.245
41,279.542,74.025
42,165.83,74.025
43,23.69,192.465
44,307.97,192.465
45,108.974,251.685
46,336.398,222.075
47,222.686,44.415
48,194.258,44.415
49,165.83,192.465
50,393.254,14.805
51,364.826,251.685
52,165.83,162.855
53,194.258,192.465
54,421.682,44.415
55,364.826,192.465
56,251.114,192.465
57,450.11,133.245
58,108.974,14.805
59,137.402,133.245
60,222.686,222.075
61,251.114,74.025
62,364.826,44.415
63,165.83,133.245
64,194.258,14.805
65,80.546,222.075
66,23.69,133.245
67,52.118,162.855
68,450.11,222.075
69,364.826,162.855
70,80.546,44.415
71,279.542,251.685
72,307.97,281.295
73,108.974,192.465
74,194.258,222.075
75,307.97,133.245
76,137.402,162.855
77,393.254,103.635
78,251.114,162.855
79,23.69,14.805
80,279.542,103.635
81,194.258,251.685
82,23.69,103.635
83,137.402,281.295
84,421.682,222.075
85,393.254,162.855
86,279.542,192.465
87,251.114,222.075
88,194.258,281.295
89,194.258,133.245
90,307.97,74.025
91,450.11,251.685
92,279.542,162.855
93,421.682,281.295
94,23.69,281.295
95,108.974,222.075
96,421.682,162.855
97,52.118,74.025
98,52.118,281.295
99,52.118,192.465
100,165.83,251.685
101,23.69,44.415
102,165.83,103.635
103,279.542,222.075
104,336.398,103.635
105,279.542,133.245
106,194.258,162.855
107,364.826,281.295
108,393.254,133.245
109,80.546,162.855
110,251.114,103.635
111,393.254,44.415
112,251.114,133.245
113,52.118,14.805
114,364.826,103.635
115,222.686,74.025
116,251.114,14.805
117,251.114,281.295
118,336.398,133.245
119,421.682,14.805
120,222.686,281.295
121,23.69,251.685
122,279.542,44.415
123,165.83,44.415
124,194.258,74.025
125,393.254,251.685
126,108.974,281.295
127,393.254,74.025
128,165.83,14.805
129,336.398,162.855
130,450.11,162.855
131,52.118,251.685
132,222.686,14.805
133,137.402,222.075
134,80.546,14.805
135,23.69,74.025
136,80.546,103.635
137,307.97,251.685
138,307.97,162.855
139,279.542,14.805
140,251.114,251.685
141,222.686,192.465
142,393.254,192.465
143,307.97,103.635
144,393.254,281.295
145,52.118,222.075
146,108.974,133.245
147,137.402,74.025
148,108.974,44.415
149,137.402,44.415
150,52.118,44.415
151,336.398,192.465
152,52.118,103.635
153,336.398,14.805
154,80.546,251.685
155,450.11,14.805
156,450.11,103.635
157,336.398,251.685
158,23.69,222.075
159,80.546,74.025
