0,52.118,192.465
1,23.69,14.805
2,251.114,14.805
3,52.118,74.025
4,222.686,281.295
5,307.97,74.025
6,137.402,192.465
7,23.69,44.415
8,279.542,103.635
9,251.114,192.465
10,165.83,74.025
11,23.69,281.295
12,421.682,133.245
13,52.118,281.295
14,421.682,251.685
15,137.402,133.245
16,364.826,192.465
17,137.402,281.295
18,336.398,162.855
19,137.402,251.685
20,307.97,162.855
21,108.974,281.295
22,307.97,44.415
23,251.114,251.685
24,80.546,103.635
25,23.69,103.635
26,165.83,222.075
27,108.974,192.465
28,336.398,44.415
29,222.686,192.465
30,108.974,133.245
31,251.114,162.855
32,364.826,133.245
33,307.97,192.465
34,222.686,103.635
35,52.118,14.805
36,336.398,281.295
37,137.402,74.025
38,421.682,192.465
39,137.402,222.075
40,137.402,103.635
41,194.258,74.025
42,137.402,162.855
43,222.686,251.685
44,336.398,251.685
45,194.258,44.415
46,52.118,103.635
47,80.546,281.295
48,393.254,103.635
49,108.974,103.635
50,421.682,103.635
51,421.682,14.805
52,108.974,222.075
53,307.97,103.635
54,194.258,133.245
55,80.546,192.465
56,450.11,103.635
57,137.402,44.415
58,23.69,162.855
59,165.83,192.465
60,307.97,222.075
61,23.69,74.025
62,421.682,74.025
63,52.118,44.415
64,336.398,103.635
65,194.258,103.635
66,450.11,222.075
67,108.974,74.025
68,393.254,192.465
69,108.974,14.805
70,393.254,281.295
71,279.542,192.465
72,222.686,222.075
73,393.254,133.245
74,336.398,14.805
75,108.974,251.685
76,194.258,162.855
77,23.69,251.685
78,279.542,281.295
79,336.398,222.075
80,52.118,162.855
81,23.69,222.075
82,80.546,44.415
83,251.114,103.635
84,108.974,162.855
85,165.83,251.685
86,336.398,74.025
87,450.11,192.465
88,421.682,281.295
89,80.546,222.075
90,279.542,14.805
91,222.686,162.855
92,336.398,133.245
93,52.118,251.685
94,364.826,103.635
95,23.69,192.465
96,251.114,281.295
97,450.11,162.855
98,52.118,133.245
99,108.974,44.415
100,23.69,133.245
101,194.258,251.685
102,165.83,103.635
103,421.682,222.075
104,194.258,192.465
105,421.682,162.855
106,251.114,44.415
107,80.546,162.855
108,450.11,14.805
109,251.114,74.025
110,165.83,162.855
111,52.118,222.075
112,279.542,251.685
113,393.254,74.025
114,222.686,133.245
115,393.254,14.805
116,194.258,281.295
117,279.542,44.415
118,364.826,44.415
119,165.83,281.295
120,80.546,14.805
121,279.542,222.075
122,393.254,44.415
123,364.826,14.805
124,194.258,222.075
125,307.97,14.805
126,364.826,162.855
127,222.686,44.415
128,279.542,74.025
129,222.686,74.025
130,450.11,281.295
131,364.826,74.025
132,393.254,222.075
133,336.398,192.465
134,364.826,251.685
135,165.83,14.805
136,251.114,133.245
137,80.546,74.025
138,364.826,222.075
139,450.11,44.415
140,393.254,251.685
141,307.97,133.245
142,279.542,133.245
143,165.83,133.245
144,80.546,251.685
145,194.258,14.805
146,137.402,14.805
147,450.11,133.245
148,279.542,162.855
149,450.11,251.685
150,364.826,281.295
151,80.546,133.245
152,450.11,74.025
153,393.254,162.855
154,307.97,281.295
155,421.682,44.415
156,251.114,222.075
157,222.686,14.805
158,165.83,44.415
159,307.97,251.685
