0,251.114,281.295
1,393.254,74.025
2,251.114,44.415
3,108.974,251.685
4,80.546,103.635
5,393.254,103.635
6,307.97,222.075
7,108.974,192.465
8,222.686,133.245
9,336.398,162.855
10,52.118,162.855
11,23.69,192.465
12,23.69,74.025
13,336.398,222.075
14,364.826,14.805
15,279.542,14.805
16,52.118,14.805
17,52.118,74.025
18,52.118,192.465
19,393.254,251.685
20,279.542,222.075
21,165.83,103.635
22,450.11,192.465
23,108.974,162.855
24,421.682,74.025
25,393.254,162.855
26,52.118,281.295
27,307.97,14.805
28,80.546,133.245
29,194.258,222.075
30,421.682,133.245
31,251.114,192.465
32,279.542,103.635
33,222.686,222.075
34,336.398,103.635
35,137.402,133.245
36,364.826,251.685
37,393.254,222.075
38,364.826,74.025
39,393.254,14.805
40,393.254,133.245
41,307.97,133.245
42,307.97,103.635
43,80.546,251.685
44,251.114,222.075
45,364.826,192.465
46,80.546,74.025
47,23.69,44.415
48,165.83,222.075
49,279.542,44.415
50,108.974,281.295
51,279.542,162.855
52,165.83,281.295
53,23.69,162.855
54,307.97,44.415
55,222.686,192.465
56,336.398,133.245
57,279.542,251.685
58,137.402,192.465
59,165.83,192.465
60,137.402,281.295
61,336.398,281.295
62,393.254,281.295
63,251.114,251.685
64,194.258,103.635
65,307.97,74.025
66,23.69,103.635
67,80.546,14.805
68,421.682,251.685
69,80.546,281.295
70,80.546,162.855
71,450.11,251.685
72,165.83,133.245
73,279.542,281.295
74,393.254,192.465
75,108.974,133.245
76,222.686,251.685
77,222.686,44.415
78,194.258,44.415
79,194.258,281.295
80,421.682,44.415
81,336.398,192.465
82,421.682,192.465
83,52.118,133.245
84,279.542,74.025
85,194.258,192.465
86,52.118,103.635
87,222.686,281.295
88,165.83,251.685
89,251.114,133.245
90,421.682,162.855
91,336.398,251.685
92,222.686,162.855
93,165.83,14.805
94,307.97,281.295
95,450.11,222.075
96,108.974,74.025
97,52.118,251.685
98,421.682,103.635
99,307.97,192.465
100,108.974,44.415
101,194.258,251.685
102,194.258,162.855
103,137.402,251.685
104,393.254,44.415
105,450.11,162.855
106,222.686,74.025
107,279.542,192.465
108,52.118,44.415
109,450.11,103.635
110,194.258,14.805
111,307.97,162.855
112,251.114,162.855
113,450.11,44.415
114,336.398,44.415
115,364.826,133.245
116,450.11,14.805
117,364.826,222.075
118,194.258,74.025
119,251.114,103.635
120,137.402,14.805
121,307.97,251.685
122,80.546,44.415
123,165.83,74.025
124,108.974,14.805
125,450.11,74.025
126,23.69,251.685
127,251.114,74.025
128,108.974,103.635
129,23.69,14.805
130,364.826,103.635
131,450.11,133.245
132,23.69,281.295
133,251.114,14.805
134,336.398,14.805
135,137.402,162.855
136,137.402,44.415
137,364.826,44.415
138,23.69,222.075
139,80.546,222.075
140,222.686,14.805
141,165.83,162.855
142,279.542,133.245
143,137.402,74.025
144,450.11,281.295
145,137.402,222.075
146,80.546,192.465
147,137.402,103.635
148,421.682,281.295
149,165.83,44.415
150,23.69,133.245
151,421.682,222.075
152,364.826,162.855
153,52.118,222.075
154,194.258,133.245
155,336.398,74.025
156,108.974,222.075
157,364.826,281.295
158,222.686,103.635
159,421.682,14.805
