0,108.974,251.685
1,279.542,222.075
2,23.69,222.075
3,108.974,44.415
4,421.682,251.685
5,165.83,44.415
6,307.97,103.635
7,194.258,14.805
8,307.97,74.025
9,421.682,74.025
10,279.542,133.245
11,450.11,222.075
12,279.542,162.855
13,165.83,251.685
14,137.402,251.685
15,137.402,44.415
16,307.97,251.685
17,80.546,251.685
18,23.69,251.685
19,222.686,103.635
20,450.11,44.415
21,52.118,74.025
22,52.118,251.685
23,80.546,162.855
24,108.974,162.855
25,421.682,44.415
26,52.118,162.855
27,393.254,192.465
28,80.546,281.295
29,450.11,74.025
30,251.114,192.465
31,336.398,281.295
32,165.83,162.855
33,52.118,222.075
34,307.97,14.805
35,52.118,133.245
36,336.398,222.075
37,364.826,14.805
38,251.114,103.635
39,364.826,281.295
40,52.118,281.295
41,80.546,192.465
42,108.974,133.245
43,393.254,74.025
44,194.258,44.415
45,364.826,222.075
46,165.83,281.295
47,80.546,222.075
48,336.398,162.855
49,307.97,133.245
50,279.542,44.415
51,23.69,162.855
52,137.402,74.025
53,336.398,14.805
54,165.83,103.635
55,23.69,192.465
56,251.114,133.245
57,108.974,103.635
58,364.826,192.465
59,222.686,133.245
60,165.83,74.025
61,137.402,192.465
62,393.254,103.635
63,165.83,14.805
64,80.546,44.415
65,80.546,103.635
66,194.258,74.025
67,421.682,103.635
68,80.546,133.245
69,336.398,133.245
70,307.97,162.855
71,251.114,14.805
72,52.118,103.635
73,279.542,14.805
74,222.686,14.805
75,364.826,133.245
76,307.97,192.465
77,194.258,162.855
78,108.974,14.805
79,393.254,44.415
80,336.398,74.025
81,137.402,222.075
82,364.826,103.635
83,336.398,103.635
84,194.258,222.075
85,279.542,281.295
86,364.826,251.685
87,52.118,14.805
88,307.97,44.415
89,222.686,44.415
90,279.542,103.635
91,336.398,251.685
92,251.114,74.025
93,279.542,192.465
94,421.682,14.805
95,393.254,14.805
96,251.114,222.075
97,393.254,133.245
98,108.974,281.295
99,450.11,192.465
100,137.402,133.245
101,393.254,251.685
102,393.254,281.295
103,336.398,192.465
104,421.682,162.855
105,194.258,133.245
106,393.254,162.855
107,421.682,133.245
108,251.114,44.415
109,307.97,222.075
110,194.258,103.635
111,251.114,162.855
112,222.686,74.025
113,222.686,222.075
114,364.826,74.025
115,222.686,162.855
116,251.114,251.685
117,450.11,14.805
118,194.258,192.465
119,23.69,44.415
120,222.686,251.685
121,421.682,222.075
122,251.114,281.295
123,450.11,162.855
124,23.69,14.805
125,364.826,44.415
126,450.11,281.295
127,307.97,281.295
128,279.542,251.685
129,279.542,74.025
130,137.402,281.295
131,194.258,251.685
132,52.118,44.415
133,137.402,103.635
134,80.546,74.025
135,393.254,222.075
136,421.682,192.465
137,165.83,192.465
138,108.974,222.075
139,137.402,14.805
140,450.11,103.635
141,23.69,103.635
142,108.974,74.025
143,165.83,222.075
144,80.546,14.805
145,364.826,162.855
146,222.686,192.465
147,23.69,74.025
148,450.11,133.245
149,194.258,281.295
150,165.83,133.245
151,23.69,133.245
152,336.398,44.415
153,222.686,281.295
154,450.11,251.685
155,23.69,281.295
156,137.402,162.855
157,52.118,192.465
158,108.974,192.465
159,421.682,281.295
